REPORT_DATE,REFERENCE_ID,BIS_CATEGORY,BIS_TYPE,GUARANTEE_TYPE,BUSINESS_TYPE,METHOD_TYPE,FORMULA,RISK_WEIGHT,EXPOSURE_AMOUNT,GUARANTEE_AMOUNT,RISK_AMOUNT,PRE_CALC_VALUE,FINAL_VALUE
30/6/2025,e9a88b84-d11c-4671-861e-e5b4cae9f4b1,Derivative,Banking,Third-party,Retail,SA-CCR,F2,0.33,163135.22,9152.02,50814.46,58603.78,52918.44
30/6/2025,76ebd346-1bef-48fe-94e9-e8a1c02260e2,Derivative,Securitization,Third-party,Corporate,Standardized,F1,0.36,435641.47,32473.7,145140.4,141388.32,148735.82
30/6/2025,0009c944-86b0-4daa-8b2c-83a1f7d76e1f,Derivative,Securitization,Government,Retail,SA-CCR,F1,0.64,301936.84,64700.47,151831.28,170637.95,162584.84
30/6/2025,9d717f32-ba1f-4adf-a8fb-e6b11fd8fb30,Derivative,Securitization,Government,Corporate,IMM,F1,0.39,509215.57,59735.32,175297.3,195329.33,206854.47
30/6/2025,c8b3a36e-c23c-43c4-8be0-0ce7469e2905,Derivative,Trading,Government,Corporate,IMM,F4,0.31,16310.77,2440.66,4299.73,4611.76,4446.17
30/6/2025,a662ddb5-73ee-4cab-9638-c02616ae3882,Derivative,Securitization,Collateral,Corporate,SA-CCR,F2,0.47,635171.78,9561.97,294036.61,299557.96,278760.5
30/6/2025,d08570c7-e39b-4f39-b436-f348f6fcacc8,Derivative,Banking,Third-party,Sovereign,Standardized,F2,0.65,61970.94,9874.89,33862.43,28044.45,26458.82
30/6/2025,8b4c0396-d64e-46a6-a9ee-26f482272491,Derivative,Securitization,Third-party,Corporate,IMM,F3,0.22,671726.84,295748.46,82715.24,74102.63,77828.95
30/6/2025,5431e334-4c39-434e-b381-d0da1551f350,Derivative,Trading,Collateral,Interbank,IMM,F4,0.53,735156.24,276186.33,243254.05,259567.52,247787.91
30/6/2025,647070a7-778e-474a-b142-7e48ce95372b,Derivative,Banking,Government,Interbank,IMM,F1,0.34,703312.39,313542.78,132521.67,158286.65,169863.66
30/6/2025,0012d5ec-e578-456a-9359-d5bd3e2c7d35,Derivative,Securitization,Government,Retail,Standardized,F3,0.99,721012.25,160317.71,555087.59,655832.54,628922.14
30/6/2025,3360449d-d9d6-4879-9019-2b717aa22077,Derivative,Banking,Collateral,Interbank,Standardized,F4,0.64,805544.64,54123.59,480909.47,530875.73,486774.12
30/6/2025,5e4321da-29e0-4e89-a248-273cc6833559,Derivative,Banking,Collateral,Corporate,SA-CCR,F1,0.36,857177.82,94558.88,274542.82,292533.05,315234.05
30/6/2025,5e093344-3af8-4c19-936f-d1ac61d88fbe,Derivative,Banking,Collateral,Interbank,IMM,F1,0.8,629566.77,212324.82,333793.56,337659.17,363026.78
30/6/2025,ea7377c1-67dc-483b-b1b2-be138de786cf,Derivative,Trading,Collateral,Corporate,Standardized,F1,0.76,197481.31,1269.54,149120.95,168515.76,161213.78
30/6/2025,fc6c3456-e308-40da-8146-36f6fda7ef91,Derivative,Securitization,Collateral,Sovereign,SA-CCR,F1,0.66,780171.49,345932.09,286598,265139.32,264344.97
30/6/2025,748ac926-4d67-4f1c-ac42-fc6407b39995,Derivative,Securitization,Third-party,Sovereign,Standardized,F4,0.44,843915.83,134071.08,312331.69,350078.03,374865.48
30/6/2025,95f5d5c1-dfd3-4816-97b0-581a6bec3dcf,Derivative,Securitization,Collateral,Interbank,SA-CCR,F3,0.77,606353.3,14529.61,455704.24,382515.59,368898.01
30/6/2025,1aeb306f-3e78-4840-9ca3-608710aeda5a,Derivative,Trading,Government,Sovereign,SA-CCR,F4,0.57,859532.8,161488.01,397885.53,409274.6,423247.1
30/6/2025,5677c601-edc0-48e1-832b-01e9142b40f2,Derivative,Banking,Third-party,Sovereign,Standardized,F3,0.34,889712.23,119960.7,261715.52,275933.83,281827.7
30/6/2025,38c8defd-a8ea-4667-aacd-570f55ab38d3,Derivative,Banking,Collateral,Sovereign,IMM,F1,0.34,430488.37,182362.05,84362.95,67850.65,68979.42
30/6/2025,2f33001d-5b12-4f01-a5e5-dfa184524737,Derivative,Securitization,Government,Sovereign,IMM,F4,0.93,806633.5,30890.62,721440.88,732051.07,800228.65
30/6/2025,4692e865-6651-4882-8939-2fdc830b52ba,Derivative,Banking,Third-party,Corporate,IMM,F3,0.34,427256.95,134281.35,99611.7,98178.79,104806.83
30/6/2025,b0dbc1f0-8b3a-4420-9fca-4843cde1b58b,Derivative,Trading,Collateral,Retail,IMM,F3,0.49,79515.23,29357.43,24577.32,22496.32,21478.7
30/6/2025,13677bc4-d6a9-4c3a-b329-0ed100c4f997,Derivative,Securitization,Government,Corporate,IMM,F3,0.54,704111.18,102819.78,324697.36,303920.81,275716.14
30/6/2025,87913357-c1a0-4edb-999f-f320cc5bfbb1,Loan,Banking,Collateral,Sovereign,SA-CCR,F1,0.26,912365.72,372835.47,140277.86,117254.61,116919.66
30/6/2025,9f38c35c-4c02-485e-8f22-c8b9a5367993,Loan,Banking,Government,Sovereign,SA-CCR,F4,0.68,910150.15,312561.12,406360.54,327598.89,357612.01
30/6/2025,0d347d0e-a8ec-4e96-8e51-f54b7bfe62e0,Loan,Securitization,Government,Interbank,SA-CCR,F4,0.85,399600.59,47963.75,298891.31,329755.02,299859.32
30/6/2025,e7a71416-ae97-46dc-9034-fd5d34047e77,Loan,Securitization,Collateral,Sovereign,SA-CCR,F3,0.22,889904.99,171905.74,157959.83,151870.48,163179.02
30/6/2025,049c60ac-df89-4527-85d9-b7178caca8b7,Loan,Trading,Government,Sovereign,IMM,F1,0.66,882127.36,14131.66,572877.16,553395.51,581520.31
30/6/2025,9d5fdb81-596c-4ddd-8c8e-ca7596162889,Loan,Trading,Government,Corporate,Standardized,F4,0.91,27828.1,350.77,25004.37,26036.12,25063
30/6/2025,49e01359-6288-4a3f-93f1-0e64429ff0ff,Loan,Trading,Government,Retail,SA-CCR,F2,0.67,241804.35,71795.48,113905.94,105753.67,105023.58
30/6/2025,e9e999a4-86c8-46bd-ae4c-04cdd0e543f5,Loan,Banking,Third-party,Retail,IMM,F1,0.31,118651.2,51831.06,20714.24,18494.35,19430.97
30/6/2025,a4dfc313-ce22-4c1d-96f9-7945c0e1fedf,Loan,Banking,Government,Sovereign,IMM,F1,0.89,856850.57,145827.45,632810.58,716293.76,740604.8
30/6/2025,e43c00c1-8a54-43b9-a36d-2471f29a98a1,Loan,Securitization,Government,Retail,Standardized,F1,0.94,936404.18,336996.01,563443.68,667290.33,652501.19
30/6/2025,1004dfd1-234a-4e2f-9793-24080e2d3595,Loan,Banking,Collateral,Corporate,IMM,F4,0.76,830269.39,56980.56,587699.51,471939.97,478913.19
30/6/2025,c906fa0a-f0ec-4d37-bcc7-cace4330d312,Loan,Securitization,Collateral,Corporate,SA-CCR,F1,0.37,508957.79,17444.62,181859.87,211279.92,191873.79
30/6/2025,83425597-489b-48b6-9e18-ab9fc12fa84d,Loan,Securitization,Third-party,Corporate,Standardized,F2,0.95,331625.54,143800.29,178433.99,163754.33,150439.38
30/6/2025,ddf6dbb8-b07c-42a6-afb3-a338288f775a,Loan,Banking,Third-party,Sovereign,Standardized,F2,0.22,252225.8,10257.95,53232.93,46436.58,42116.44
30/6/2025,398eda4f-138a-48ce-82aa-1acd751e89a3,Loan,Banking,Third-party,Sovereign,IMM,F2,0.67,209068.8,46483.15,108932.39,102024.54,107407.24
30/6/2025,8ea77268-ab94-4ef1-b830-eb85961cc8a3,Loan,Securitization,Third-party,Retail,IMM,F4,0.64,89270.93,4008.72,54567.81,50265.52,52764.65
30/6/2025,7c03cc6f-b8a0-40c9-aa0f-152b80fe162b,Loan,Securitization,Collateral,Sovereign,SA-CCR,F1,0.38,996153.9,21065.3,370533.67,397232.46,365558.89
30/6/2025,6e377d34-5e80-41ea-803d-7fb3f9b148e2,Loan,Banking,Third-party,Sovereign,Standardized,F2,0.64,700151.57,163472.51,343474.6,374759.49,346367.29
30/6/2025,12bdd633-4755-43b7-bbdf-1a1f919bc996,Loan,Trading,Government,Retail,Standardized,F3,0.66,78427.99,16335.82,40980.83,36897.91,37466.98
30/6/2025,e83f69df-316c-4a48-868d-a5f467204da9,Loan,Trading,Third-party,Sovereign,SA-CCR,F3,0.97,497040.98,89825.95,394998.58,445163.61,409282.24
30/6/2025,fd77b10f-23eb-4492-bfd3-ce090c9677b3,Loan,Trading,Third-party,Retail,Standardized,F1,0.42,842001.04,185407.59,275769.25,291120.76,283786.25
30/6/2025,ee9ac16b-1073-4888-8683-c3679f298b64,Loan,Trading,Collateral,Sovereign,Standardized,F2,0.53,865032.07,18215.98,448812.53,534519.55,494456.87
30/6/2025,f76d3209-e2a3-437a-ae56-011053189a55,Loan,Trading,Third-party,Interbank,SA-CCR,F4,0.82,419132.23,201615.71,178363.55,159390.65,159104.23
30/6/2025,fc72c2ec-88e3-468d-b425-102cf92a2053,Loan,Banking,Third-party,Sovereign,Standardized,F4,0.51,643754.26,227167.13,212459.44,233316.29,210543.46
30/6/2025,45250983-14ad-41a5-b702-a826421b1836,Loan,Banking,Government,Corporate,Standardized,F2,0.57,889016.83,404362.49,276252.97,283998.47,260316.72
30/6/2025,5c0ff614-8aa7-4475-94af-71b5725747ff,Loan,Securitization,Government,Retail,IMM,F3,0.78,819323.2,207927.74,476888.46,432262.43,409714.47
30/6/2025,8f10e736-cd9d-4935-9f3c-050e8e703708,Loan,Trading,Collateral,Sovereign,Standardized,F2,0.97,644998.4,13777.66,612284.12,628487.86,606814.01
30/6/2025,f8f4b1d0-83f6-47bf-af93-d5a5de3db9c3,Loan,Securitization,Third-party,Corporate,IMM,F4,0.27,533332,58284.33,128262.87,150915.96,162392.67
30/6/2025,c2e09403-eee0-4af9-857a-e1fe94ef8f84,Loan,Banking,Collateral,Corporate,IMM,F2,0.73,54944.97,14434.46,29572.67,26342.49,27780.24
30/6/2025,2717c6d2-a9e4-4859-9c2e-dd79b71eb3cf,Loan,Banking,Collateral,Corporate,Standardized,F3,0.6,584740.37,65397.44,311605.76,271094.93,279845.35
30/6/2025,ae9ba5c8-6d2f-46c0-850b-8e7abd94fbbd,Loan,Securitization,Collateral,Sovereign,Standardized,F3,0.24,813402.56,16208.23,191326.64,192997.64,183994.84
30/6/2025,57cc5bb4-2d3c-46b3-ab58-51394300506e,Loan,Securitization,Collateral,Interbank,Standardized,F2,0.27,589447.78,132452.63,123388.69,104808.3,110160.77
30/6/2025,6d150cda-be63-41b4-9d02-f7671716567a,Loan,Banking,Third-party,Retail,Standardized,F1,0.44,712252.61,257127.6,200255,195192.87,193450.4
30/6/2025,3d16154f-fe00-47b1-9fd9-310b082f23a2,Loan,Banking,Collateral,Sovereign,Standardized,F3,0.72,542085.32,242945.15,215380.92,225325.05,209657.44
30/6/2025,60b2c42f-29e9-4ef2-b988-654ee315c2e5,Loan,Trading,Collateral,Sovereign,Standardized,F3,0.21,633603.49,177425.53,95797.37,98938.73,106494.27
30/6/2025,5e429165-dcc8-46ce-9b89-b4ff5cbc4cd5,Loan,Trading,Third-party,Retail,SA-CCR,F1,0.23,290708.38,77502.52,49037.35,49139.86,47082.94
30/6/2025,3eb8c4d2-5758-405b-9bf3-eff9e6c31c46,Loan,Banking,Government,Interbank,SA-CCR,F1,0.97,520792.07,254187.44,258606.49,273815.29,299171.28
30/6/2025,77a61c48-6ac0-43d0-9192-1ffc193d8464,Loan,Securitization,Third-party,Sovereign,Standardized,F3,0.32,413018.95,140380.08,87244.44,89966.96,87879.08
30/6/2025,17316bf4-4415-4fd2-a198-025c35a71e52,Loan,Trading,Third-party,Sovereign,SA-CCR,F3,0.38,826302.32,309335.14,196447.53,214807.7,203182.67
30/6/2025,60f04e2c-5fc5-4050-ad04-269d596a8c3a,Loan,Securitization,Third-party,Retail,SA-CCR,F2,0.65,367427.6,143068.89,145833.16,168222.69,167201.07
30/6/2025,76c0064c-ebeb-4727-8248-55120b6b2d75,Loan,Banking,Third-party,Sovereign,SA-CCR,F1,0.74,496091.4,146011.11,259059.41,237926.58,239043.49
30/6/2025,adacc93d-0b0f-4364-b764-cc4ab52a45ea,Loan,Trading,Third-party,Retail,IMM,F3,0.89,592213.93,136019.2,406013.31,404570.67,378827.87
30/6/2025,21f37efc-1ff8-477c-8606-5e869e9387c2,Loan,Banking,Government,Sovereign,Standardized,F4,0.58,798682.89,238985.54,324624.46,378542.04,377737.89
30/6/2025,b56f9a1e-048c-45b6-9f73-cf3b30666ecb,Loan,Securitization,Government,Interbank,Standardized,F4,0.24,630431.33,204926.2,102121.23,115545.22,121713.9
30/6/2025,5dd06424-354a-4c07-b4d8-7071cbdb9895,Loan,Securitization,Collateral,Interbank,Standardized,F1,0.73,417909.52,87443.65,241240.09,259101.1,268841.81
30/6/2025,e73420ab-7059-4aa6-b445-00ff31083c21,Loan,Trading,Collateral,Retail,IMM,F1,0.96,571115.2,220814.97,336288.22,396026,373005.83
30/6/2025,57374d63-8da8-4a96-975e-8f41ac37f0cc,Loan,Banking,Collateral,Interbank,SA-CCR,F4,0.54,689553.51,228367.39,249040.5,213957.01,210741.38
30/6/2025,1fc6caff-368e-43f7-bc80-e1eaccbe10b5,Loan,Securitization,Collateral,Corporate,SA-CCR,F4,0.7,872123.68,419820.74,316612.06,254262.23,235190.62
30/6/2025,aa058716-d8ee-4344-b45a-4f6e17ae24c1,Loan,Banking,Third-party,Retail,IMM,F1,0.25,88275.28,1994.7,21570.15,23699.91,23539.33
30/6/2025,fc68e525-331a-4847-8988-2d5ce209873f,Loan,Trading,Third-party,Corporate,Standardized,F2,0.78,849805.16,219912.11,491316.58,578676.77,592468.41
30/6/2025,01c4250b-bc4d-4c26-b3aa-81475963cda1,Loan,Securitization,Government,Corporate,Standardized,F1,0.45,839748.61,399112.02,198286.47,221833.65,225652.94
30/6/2025,ff0ce1f9-31c4-4eef-bd08-d82c76e5f8ef,Loan,Trading,Third-party,Corporate,IMM,F3,0.27,479947.45,69240.84,110890.78,102049.45,108849.7
30/6/2025,13f3d859-30f9-4978-8032-cedf551acf6f,Loan,Banking,Government,Corporate,Standardized,F4,0.7,295112.05,46438.65,174071.38,196100.08,206262.07
30/6/2025,e457e67c-98b7-41fe-a999-421eb693119f,Loan,Securitization,Third-party,Sovereign,Standardized,F4,0.78,545367.01,268244.72,216155.39,250634.32,250929.69
30/6/2025,a3285c73-6df9-4282-aeb7-6ed51462b144,Loan,Trading,Government,Sovereign,IMM,F1,0.27,722601.93,37337.93,185021.28,171524.46,159217.85
30/6/2025,e02acf0a-64e8-4d1f-8302-1f5e9664f40f,Loan,Securitization,Government,Corporate,IMM,F1,0.79,74415.2,16315.19,45899.01,46380.2,46535.13
30/6/2025,dee7c56e-33d8-4eb3-848f-4a7f45b5f636,Loan,Banking,Collateral,Sovereign,SA-CCR,F1,0.99,917289.84,166555.33,743227.16,794234.25,728107.53
30/6/2025,1a6b3244-1e14-4519-b8b2-b0982ed88910,Loan,Trading,Government,Interbank,SA-CCR,F1,0.76,588650.49,223523.12,277496.8,227868.07,244496.93
30/6/2025,2227be64-1097-4466-bea7-a951232edff1,Loan,Trading,Third-party,Interbank,Standardized,F3,0.8,600474.38,268685.17,265431.37,256718.05,265136.93
30/6/2025,e43184ba-5da4-457d-94c6-adad51f44253,Loan,Securitization,Government,Interbank,SA-CCR,F2,0.25,10796.21,2741.03,2013.79,1745.15,1669.31
30/6/2025,efd4ac74-f896-47df-9e2a-1f7185040648,Loan,Trading,Government,Corporate,Standardized,F1,0.29,323283.02,88005.64,68230.44,58372.72,61038.27
30/6/2025,cd52dc1e-80d8-4416-ad32-68a94754a630,Loan,Securitization,Collateral,Retail,SA-CCR,F2,0.83,452413.6,10677.21,366641.2,424486.43,405109.34
30/6/2025,c97e9ddc-82fc-4764-8a45-915b94f8fd02,Loan,Trading,Collateral,Sovereign,SA-CCR,F2,0.46,552479.93,167872.55,176919.39,143085.61,157187.57
30/6/2025,a7825165-65fd-4c4c-8014-fdc4d9dfbe4c,Loan,Securitization,Collateral,Sovereign,Standardized,F1,0.99,649617.03,31982.27,611458.41,567114.42,513575.13
30/6/2025,a4c46e8c-f3b8-4800-9e5d-e3ad326df1bb,Loan,Banking,Third-party,Corporate,IMM,F1,0.74,810371.92,303306.15,375228.67,317258.43,291191.9
30/6/2025,fd2c09f5-8b37-430d-9844-6ab7d236b48a,Loan,Securitization,Third-party,Sovereign,Standardized,F2,0.23,793264.16,39155.25,173445.05,175543.85,161686.46
30/6/2025,8ca958b7-6fce-46f7-9547-3bdb21c6c50c,Loan,Trading,Third-party,Interbank,IMM,F2,0.57,870150.2,28971.82,479471.68,456428.91,454156.11
30/6/2025,57706986-57fc-4ff7-99a6-82f46f9b0821,Loan,Securitization,Collateral,Corporate,SA-CCR,F3,0.94,815327.4,214613.49,564671.08,642448.86,684800.75
30/6/2025,74ce38b7-3d32-4588-add6-683e0a4e28bc,Loan,Securitization,Collateral,Retail,Standardized,F2,0.46,240956.07,80741.35,73698.77,71889.13,74472.8
30/6/2025,d7ea38f3-1c78-4047-8796-ed0366c15a35,Loan,Securitization,Collateral,Sovereign,SA-CCR,F2,0.86,340826.89,110534.44,198051.51,195023.25,206659.6
30/6/2025,61683fa4-3d48-4941-84de-a6537cbb0365,Loan,Securitization,Government,Corporate,IMM,F4,0.33,755543.96,79386.59,223131.93,217577.7,225121.46
30/6/2025,deb4cb8a-22f7-4e9b-8da9-84c45aacc3be,Loan,Securitization,Third-party,Corporate,Standardized,F2,0.71,370469.88,6821.74,258190.18,270988.58,291893.41
30/6/2025,5da94acb-be95-4f8a-8005-4d9be460f4a7,Loan,Banking,Government,Retail,SA-CCR,F1,0.33,152204.35,53062.59,32716.78,36479,37294.77
30/6/2025,782d9ace-bb4e-409a-ac23-c2a7bc9351f2,Loan,Trading,Third-party,Corporate,Standardized,F1,0.92,115594.24,46577.97,63494.97,69116.06,70361.73
30/6/2025,fb83682f-c7ee-4dc6-9669-aa99b351b2df,Loan,Trading,Third-party,Corporate,IMM,F2,0.62,150111.59,70360.8,49445.49,53212.86,55892.17
30/6/2025,4324c295-cfee-4e1d-8175-2f4da0d5b346,Loan,Securitization,Third-party,Sovereign,SA-CCR,F4,1,41893.26,12438.01,29455.25,32807.1,30140.88
30/6/2025,e8038a07-f993-4435-94fe-9c5255e9a004,Loan,Trading,Collateral,Sovereign,IMM,F1,0.73,91986.01,38372.04,39138.2,41173.18,37619.27
30/6/2025,2be7fb5c-a497-44c3-99aa-2dd8abe59309,Loan,Trading,Third-party,Retail,Standardized,F2,0.35,767535.21,373432.39,137935.99,160408.83,161550.64
30/6/2025,e1e079ef-d5e4-4ffe-9c23-4a6fa2b44d07,Loan,Banking,Third-party,Retail,SA-CCR,F3,0.46,195161.94,44610.65,69253.59,71114.38,66820.42
30/6/2025,e21b4cfd-714b-4d4d-a85b-dc75318ff4c6,Loan,Trading,Third-party,Sovereign,IMM,F2,0.8,374599.51,21326.19,282618.66,237540.72,258581.45
30/6/2025,24256f1d-21ab-4525-8fc2-403ff06a5146,Loan,Trading,Third-party,Retail,SA-CCR,F2,0.21,804393.39,204515.61,125974.33,143258.99,155087.21
30/6/2025,6d3ff814-4a73-4d75-bc9f-19f238e3b279,Loan,Trading,Third-party,Sovereign,IMM,F4,0.35,154278.57,50566.31,36299.29,29979.71,31347.72
30/6/2025,164679af-285a-4841-a60c-73294f686239,Loan,Banking,Third-party,Interbank,IMM,F2,0.87,935494.05,30633.53,787228.65,767765.28,759501.05
30/6/2025,9d1c3ac5-f143-4159-b72c-e8f93e24aefc,Loan,Trading,Government,Sovereign,Standardized,F4,0.2,430622.96,90750.84,67974.42,70597.24,72048.91
30/6/2025,aea9e845-e90c-484e-b422-ec4a029156a1,Loan,Trading,Government,Corporate,Standardized,F1,0.75,410724.3,58258.53,264349.33,234086.14,255010.08
30/6/2025,69616a0d-6d52-4058-9362-7b828ef55e1d,Loan,Trading,Government,Interbank,IMM,F3,0.21,979851.15,409238.37,119828.68,117016.34,110080.27
30/6/2025,1eb3e070-fd24-475c-814e-216497b6c729,Loan,Securitization,Collateral,Interbank,Standardized,F4,0.73,766301.74,371074,288516.25,266153.92,251496.97
30/6/2025,bedea70f-54a6-4ce6-8dc8-07a6b107166d,Loan,Trading,Third-party,Corporate,Standardized,F3,0.35,864926.23,202606,231812.08,264824.4,257648.8
30/6/2025,3004d15c-49af-4319-965a-b1a28a97ef32,Loan,Securitization,Third-party,Sovereign,SA-CCR,F4,0.54,74262.23,3718.62,38093.55,35832.53,34207.4
30/6/2025,3efa9edb-6089-4f1a-959f-f68fb0eb7ddb,Loan,Securitization,Government,Sovereign,IMM,F1,0.45,195758.99,75612.87,54065.75,49476.14,51696.97
30/6/2025,5b07682d-b3fb-4731-aafe-d621633b79fa,Loan,Securitization,Government,Corporate,IMM,F4,0.97,273500.42,91385.5,176651.47,176862.55,178289.47
30/6/2025,12e570b2-27cc-4f02-ade6-fb043f7d424b,Loan,Trading,Collateral,Corporate,SA-CCR,F1,0.6,57422.19,12915.32,26704.12,30922.65,32613.45
30/6/2025,1e6a52f3-84dd-4850-a049-191ade0d88d6,Loan,Trading,Third-party,Interbank,SA-CCR,F2,0.25,922846.09,227322.2,173880.97,140710.7,127727.48
30/6/2025,b5d83e5d-55be-496b-813c-466d80763540,Loan,Securitization,Collateral,Interbank,Standardized,F1,0.33,986228.56,171856.73,268742.7,307954.9,305855.6
30/6/2025,8de9cc72-037e-4edc-8d61-2d32c1cd8ce0,Loan,Banking,Government,Retail,Standardized,F3,0.2,215418.53,5252.79,42033.15,40684.68,41740.27
30/6/2025,0b2f11ed-4cc7-45fa-a713-a6777793fa5e,Loan,Banking,Government,Retail,IMM,F1,0.86,205324.45,87395.4,101418.98,103426.77,111166.61
30/6/2025,67b4ac6a-684b-4ac6-8aab-880c8b0ee480,Loan,Trading,Government,Retail,SA-CCR,F2,0.63,786585.95,222431.13,355417.54,292905.38,285596.44
30/6/2025,049888be-938c-43da-b2d5-c5bc4e5c9cc3,Loan,Banking,Third-party,Corporate,Standardized,F4,0.84,851411.54,224995.23,526189.7,609110.99,642441.59
30/6/2025,17e887e7-2931-44e3-aab0-47efe3956787,Loan,Banking,Government,Corporate,Standardized,F4,0.43,278523.14,136383.51,61120.04,67015.97,67947.2
30/6/2025,8c97c685-442c-4106-bc47-bf2f28b80a2e,Loan,Trading,Third-party,Corporate,Standardized,F3,0.46,993112.78,384967.42,279746.87,250484.69,264715.37
30/6/2025,c1c7b221-bc3a-4f5d-8c9b-25d9c0718c47,Loan,Trading,Government,Retail,IMM,F4,0.5,756681.79,250950.19,252865.8,235749.05,251114.94
30/6/2025,fc24f74e-892b-494c-91d3-6ea5cc417196,Loan,Banking,Third-party,Interbank,IMM,F4,0.46,626279.74,57378.95,261694.36,304031.39,305846.31
30/6/2025,9ec1b5aa-69ed-4c3d-9bd0-558a3fbfaac4,Loan,Securitization,Collateral,Sovereign,Standardized,F1,0.25,383676.72,147788.31,58972.1,48145.99,45317.07
30/6/2025,b9d5bec1-df50-4811-b545-98b73aa77cb1,Loan,Trading,Collateral,Corporate,IMM,F3,0.75,479712.31,3292.21,357315.07,334746.73,322764.13
30/6/2025,ec4f6d56-d1d3-43f8-857c-f9bbba8067d1,Loan,Securitization,Government,Corporate,IMM,F4,0.95,78816.04,9578.38,65775.78,70797.28,75851.97
30/6/2025,f0bf0cf0-4aa9-4f78-b387-a1b213d1fb7f,Loan,Banking,Collateral,Corporate,Standardized,F4,0.99,240820.42,112442.57,127094.07,140814.47,134437.19
30/6/2025,5b0f5b84-7dff-46fc-b2f7-3f5385bc0a3b,Loan,Trading,Collateral,Sovereign,IMM,F1,0.66,936410.39,32217.08,596767.58,699885.61,721096.78
30/6/2025,86469c14-5455-4fda-8a25-9fc787e8dc94,Loan,Banking,Government,Interbank,Standardized,F2,0.97,497961.76,41382.19,442882.18,466244.52,440662.83
30/6/2025,f8ec9673-a831-4e9a-a086-ccb42f65d3e1,Loan,Trading,Government,Sovereign,IMM,F3,1,661071.07,248458.14,412612.93,396309.89,407690.4
30/6/2025,cc89b1dc-98c7-4635-8013-7865c58a0e32,Loan,Banking,Third-party,Corporate,SA-CCR,F4,0.45,781983.15,329887.27,203443.15,189453.44,198784.43
30/6/2025,3b16645f-1b27-46b3-a491-828bb351ddb2,Loan,Securitization,Government,Interbank,IMM,F4,0.62,573628.14,284839.89,179048.71,173537.09,176294.48
30/6/2025,13a18039-0166-4659-b9a3-71e06c99c923,Loan,Banking,Collateral,Retail,Standardized,F4,0.49,39681.95,19455.44,9910.99,9538.95,9639.24
30/6/2025,88e638c8-5c59-4e43-9736-4387eff4ed3d,Loan,Securitization,Collateral,Sovereign,IMM,F2,0.37,441038.46,165621.09,101904.43,109507.58,102381.64
30/6/2025,d68b0279-0158-486a-acbb-268ce0418d47,Loan,Banking,Third-party,Corporate,SA-CCR,F2,0.53,641553.67,160249.43,255091.25,258884.18,244535.48
30/6/2025,52e1312b-4970-4937-af15-863239f57788,Loan,Banking,Collateral,Sovereign,Standardized,F4,0.32,79127.53,9193.29,22378.96,23230.27,21585.48
30/6/2025,3be2277f-d236-4098-a9bf-cc76fae2a34e,Loan,Securitization,Third-party,Retail,SA-CCR,F1,0.21,707560.92,146985.31,117720.88,103287.34,98960.76
30/6/2025,a1657127-148b-4094-be43-020cd013c25e,Loan,Banking,Third-party,Corporate,Standardized,F1,0.24,919624.83,331968.96,141037.41,148675.49,150190.23
30/6/2025,11128076-1052-45d9-88d6-a6a1eaa1fbbe,Loan,Banking,Third-party,Retail,Standardized,F4,0.79,541425.21,19507.47,412315.01,370305.04,374214.39
30/6/2025,e25ad09d-f2d4-44f7-adc1-064976310f77,Loan,Securitization,Collateral,Interbank,Standardized,F4,0.94,102749.11,3889.84,92927.71,101020.28,107129.03
